datetime_utc,lmp,congestion,loss,energy
2023-11-22 19:00:00+00:00,32.402499999999996,0.0,2.25,30.152499999999996
2023-11-22 20:00:00+00:00,28.465,0.0,1.97,26.495
2023-11-22 21:00:00+00:00,27.33666666666667,0.0,1.835,25.50166666666667
2023-11-22 22:00:00+00:00,27.49083333333333,0.0,1.8958333333333333,25.595
2023-11-22 23:00:00+00:00,27.078333333333333,0.0,1.7358333333333331,25.3425
2023-11-23 00:00:00+00:00,26.3775,0.0,1.6125,24.765
2023-11-23 01:00:00+00:00,26.593333333333334,0.0,1.5566666666666666,25.03666666666667
2023-11-23 02:00:00+00:00,25.688333333333333,0.0,1.4558333333333333,24.232499999999998
2023-11-23 03:00:00+00:00,25.763333333333335,0.0,1.4883333333333333,24.275000000000002
2023-11-23 04:00:00+00:00,26.78,0.0,1.3775000000000002,25.4025
2023-11-23 05:00:00+00:00,27.748333333333335,0.0,1.3216666666666665,26.42666666666667
2023-11-23 06:00:00+00:00,23.5,-6.2775,0.7858333333333333,28.991666666666667
2023-11-23 07:00:00+00:00,23.6425,-5.684166666666666,0.7941666666666668,28.5325
2023-11-23 08:00:00+00:00,24.747500000000002,-13.597499999999998,0.49333333333333335,37.85166666666667
2023-11-23 09:00:00+00:00,26.441666666666666,-19.691666666666666,0.3075,45.825833333333335
2023-11-23 10:00:00+00:00,28.823333333333334,-7.9425,0.9491666666666667,35.81666666666666
2023-11-23 11:00:00+00:00,31.8875,-6.239166666666667,1.1566666666666665,36.97
2023-11-23 12:00:00+00:00,29.886666666666667,-2.5475,1.2775,31.15666666666667
2023-11-23 13:00:00+00:00,27.16333333333333,-1.0058333333333334,1.2716666666666667,26.897499999999994
2023-11-23 14:00:00+00:00,29.375,0.0,1.3141666666666667,28.060833333333335
2023-11-23 15:00:00+00:00,27.724999999999998,0.0,1.2491666666666668,26.47583333333333
2023-11-23 16:00:00+00:00,27.969166666666666,0.0,1.1475,26.821666666666665
2023-11-23 17:00:00+00:00,26.26,0.0,1.28,24.98
2023-11-23 18:00:00+00:00,30.1125,0.0,1.3991666666666667,28.713333333333335
2023-11-23 19:00:00+00:00,29.81833333333333,0.0,1.4308333333333334,28.3875
2023-11-23 20:00:00+00:00,27.890833333333333,-22.625,0.2558333333333333,50.26
2023-11-23 21:00:00+00:00,27.243333333333336,-26.54416666666667,0.027499999999999986,53.760000000000005
2023-11-23 22:00:00+00:00,27.272499999999997,-33.48833333333334,-0.3233333333333333,61.08416666666667
2023-11-23 23:00:00+00:00,22.396666666666665,-26.901666666666667,-0.2225,49.52083333333333
2023-11-24 00:00:00+00:00,22.310833333333335,-21.565833333333334,0.03333333333333333,43.843333333333334
2023-11-24 01:00:00+00:00,18.826666666666664,-15.363333333333335,0.1691666666666667,34.02083333333333
2023-11-24 02:00:00+00:00,24.848333333333333,-16.371666666666666,0.39999999999999997,40.82
2023-11-24 03:00:00+00:00,25.4325,-26.731666666666666,-0.06916666666666667,52.233333333333334
2023-11-24 04:00:00+00:00,27.176666666666666,-32.8825,-0.28,60.33916666666667
2023-11-24 05:00:00+00:00,26.1075,-23.013333333333335,0.14166666666666666,48.97916666666667
2023-11-24 06:00:00+00:00,26.905,-27.549166666666665,-0.029166666666666664,54.483333333333334
2023-11-24 07:00:00+00:00,28.652142857142856,-32.59428571428571,-0.15857142857142859,61.404999999999994
2023-11-24 08:00:00+00:00,25.73,-28.0125,-0.09166666666666666,53.83416666666667
2023-11-24 09:00:00+00:00,25.05333333333333,-14.243333333333334,0.42416666666666664,38.8725
2023-11-24 10:00:00+00:00,27.180000000000003,-12.8275,0.615,39.392500000000005
2023-11-24 11:00:00+00:00,27.337500000000002,-0.26416666666666666,1.1783333333333335,26.423333333333336
2023-11-24 12:00:00+00:00,26.58,-0.3516666666666666,1.0941666666666667,25.8375
2023-11-24 13:00:00+00:00,23.599999999999998,0.0,0.9791666666666666,22.62083333333333
2023-11-24 14:00:00+00:00,22.74,0.0,1.0075,21.732499999999998
2023-11-24 15:00:00+00:00,22.955833333333334,-3.49,0.9474999999999999,25.49833333333333
2023-11-24 16:00:00+00:00,21.769166666666667,-0.295,1.0041666666666667,21.060000000000002
